at work,[æt wərk],在工作；运转中；起着作用,"The response begins by examining some different purposes of acquiring knowledge and identities different areas or aspects of life in which we use knowledge, and then goes on to acknowledge that while acquiring specialized knowledge is useful for success at work or school, it is the other type of knowledge, broad knowledge, which is best to have",回答首先会探讨获取知识的不同目的，并确定我们在生活中使用知识的不同领域或方面，然后承认虽然获取专业知识有助于在工作或学业上取得成功，但最好拥有另一种知识，即广泛的知识。
attach importance to,[əˈtæʧ ˌɪmˈpɔrtəns tɪ],重视,,
attest to,[əˈtɛst tɪ],证明,"I mean, I can attest to that",我的意思是，我可以证明这一点
attract one's attention,[əˈtrækt wənz əˈtɛnʃən],引起某人的注意,Begging by nestling birds can attract the attention of predators to the nest,雏鸟的乞讨可以吸引捕食者对巢穴的注意
attribute...to...,[attribute...to*...],将.......归因于......,"[F] Galileo's Sidereus Nuncius was greeted with skepticism by critics, who attributed his ""discoveries"" to flaws in his telescope or to disturbances in the atmosphere",[F] 伽利略的星信使受到批评者的怀疑，他们将伽利略的“发现”归因于望远镜的缺陷或大气层的扰动
back and forth,[bæk ənd fɔrθ],反复地；来回地,"In the 1760s, James Watt  perfected a separate condenser for the steam, so that the cylinder did not have to be cooled at  every stroke; then he devised a way to make the piston turn a wheel and thus convert reciprocating  (back and forth) motion into rotary motion",1760 年代，詹姆斯·瓦特 (James Watt) 完善了单独的蒸汽冷凝器，这样气缸就不必在每次冲程时都进行冷却；然后他设计了一种方法使活塞转动轮子，从而将往复（来回）运动转换为旋转运动
back away,[bæk əˈweɪ],不再支持：逐渐退出；退缩,,
back down,[bæk daʊn],放弃（主张、要求、承诺等）；让步；退让,I guess I should head back down to the dorm right now then,我想我现在应该回宿舍了
back off,[bæk ɔf], 后退；放弃；让步；滚开,,
back up,[bæk əp], 支持；备份；证实；往后退,"Furthermore, one sensory ability may back up another",此外，一种感觉能力可以支持另一种感觉能力
bargain for,[ˈbɑrgɪn fər], 预料到；指望；讲价,,
be about to do sth.,[bi əˈbaʊt tɪ du sth*.],将要做某事；打算做某事,To indicate that he is about to explain what type of drawing he wants,表示他将要解释他想要什么类型的绘画
be absent from,[bi ˈæbsənt frəm],缺席；没到场；没参加,,
be absorbed by,[bi əbˈzɔrbd baɪ],被......吸收,,
be absorbed in,[bi əbˈzɔrbd ɪn], 专心于；全神贯注于；被吸收,,
be accentuated by,[bi ækˈsɛnʧuˌeɪtɪd baɪ],强调；加重；由于......而显得突出,,
be accessible to,[bi ækˈsɛsəbəl tɪ],可接近的,"The uneven pattern of sea otter decline can be explained by the fact that some locations where sea otters live are accessible to areas and some are not; the accessible areas experience decline, while the populations in the inaccessible areas remain steady",海獭数量下降的不均匀模式可以通过以下事实来解释：有些海獭生活的地方可以进入，有些则不能；交通便利地区人口减少，交通不便地区人口保持稳定
be accompanied by,[bi əˈkəmpənid baɪ],伴随；附有；带着；相伴而生,,
be accountable to,[bi əˈkaʊntəbəl tɪ],对......负有责任,,
be accustomed to,[bi əˈkəstəmd tɪ],习惯于,To acknowledge that she is accustomed to living in big cities,承认她习惯了大城市的生活
be adequate for,[bi ˈædəkˌweɪt fər],适合；对......来说足够,,
be adjacent to,[bi əˈʤeɪsənt tɪ],与.........毗连,,
be allocated to,[bi ˈæləˌkeɪtɪd tɪ],分配给,,
be applicable to,[bi ˈæpləkəbəl tɪ],适用于,[E] The model is applicable to cities that grow by attracting large numbers of workers to centrally located businesses,[E] 该模型适用于通过吸引大量工人到位于中心的企业来发展的城市
be armed with,[bi ɑrmd wɪθ],用......武装；装备......,,
be ashamed of,[bi əˈʃeɪmd əv],为......感到羞愧,,
be assembled by,[bi əˈsɛmbəld baɪ],通过......联合；聚集,,
be associated with,[bi əˈsoʊʃiˌeɪtəd wɪθ],与......有关系,,
be attractive to,[bi əˈtræktɪv tɪ],对......具有吸引力,,
be aware of,[bi əˈwɛr əv],意识到,Sometimes our perception of these stimuli occurs consciously; we are aware of a stimulus and know that we are perceiving it,有时，我们对这些刺激的感知是有意识地发生的。我们意识到刺激并且知道我们正在感知它
be based on,[bi beɪst ɔn],以......为基础,"Much of the research on nutrient deficiencies is based on growing plants hydroponically, that  is, in soilless liquid nutrient solutions",许多关于营养缺乏的研究都是基于水培法，即在无土液体营养液中种植植物
be beneficial to,[bi ˌbɛnəˈfɪʃəl tɪ],对......有益,,
be better off,[bi ˈbɛtər ɔf],情况好转,,
be biased against,[bi baɪəst əˈgɛnst],对......有偏见,,
be bombarded with,[bi bɑmˈbɑrdɪd wɪθ],被......围攻,,
be born in,[bi bɔrn ɪn],出生在,"In 1769 in a little town in Oxfordshire, England, a child with the very ordinary name of William  Smith was born into the poor family of a village blacksmith",1769年，在英国牛津郡的一个小镇，一个名叫威廉·史密斯的孩子出生在一个贫穷的乡村铁匠家庭。
be born with,[bi bɔrn wɪθ],天生具有,,
be bound to,[bi baʊnd tɪ],必定会；一定要,This fact is bound to lead publishers to invest less in literature and so support fewer serious writers,这一事实必然会导致出版商减少对文学的投资，从而支持更少的严肃作家
be bound up with,[bi baʊnd əp wɪθ],与......有密切关系,,
be capable of,[bi ˈkeɪpəbəl əv],能够,"If this is true, it would mean that Upper Paleolithic people were capable of complex thought and were consciously aware of their environment",如果这是真的，那就意味着旧石器时代晚期的人们有能力进行复杂的思考，并且有意识地意识到他们的环境
be certain of,[bi ˈsərtən əv],对......有把握；确信,,
be characterized by,[bi ˈkɛrɪktərˌaɪzd baɪ],以......特征,"In the early twentieth century, many sociologists lived in cities like Chicago that were characterized by rapid population growth and serious social problems",二十世纪初，许多社会学家居住在像芝加哥这样的城市，这些城市的特点是人口快速增长和严重的社会问题
be comfortable with,[bi ˈkəmfərtəbəl wɪθ],对......感到舒服,,
be compatible with,[bi kəmˈpætəbəl wɪθ],一致；适合；与......兼容,,
be composed of,[bi kəmˈpoʊzd əv],由......组成,,
be comprised of,[bi kəmˈpraɪzd əv],包括；包含；由......組成,,
be concerned about,[bi kənˈsərnd əˈbaʊt],担心；担忧；关心,She is concerned about the quantity of phospho rus entering the waterways,她担心进入水道的磷量
be concerned with,[bi kənˈsərnd wɪθ],关心；涉及,,
be conducive to,[bi kənˈdusɪv tɪ],有利于,,
be confident in,[bi ˈkɑnfədənt ɪn],对......有信心,,
be confronted with,[bi kənˈfrəntɪd wɪθ],面临,,
be conscious of,[bi ˈkɑnʃəs əv],意识到；注意到；在意,,
be consistent with,[bi kənˈsɪstənt wɪθ],与......一致,"Thus, the paintings are consistent with the idea that the art is related to the importance of hunting in the economy of Upper Paleolithic people",因此，这些画作与艺术与狩猎在旧石器时代晚期人们经济中的重要性有关的观点是一致的。
