be infested with,[bi ˌɪnˈfɛstɪd wɪθ],被......感染,
be innocent of,[bi ˈɪnəsənt əv], 无罪的,
be interested in,[bi ˈɪntəˌrɛstɪd ɪn],对（做）......感兴趣,They do good work when they are interested in the subject
be interested to do sth.,[bi ˈɪntəˌrɛstɪd tɪ du sth*.],有兴趣做某事,
be involved in,[bi ˌɪnˈvɑlvd ɪn],参与；渉及,"A secondary group entails two or more people who are involved in an impersona l relationship and have come together for a specific, practical purpose"
be isolated from,[bi ˈaɪsəˌleɪtɪd frəm],与......隔离开来,
be junior to,[bi ˈʤunjər tɪ],年纪较......轻；职位较......低；工龄较......短,
be keen on,[bi kin ɔn],对......有兴趣；喜爱；热衷于,
be keen to do sth.,[bi kin tɪ du sth*.],渴望做某事,
be known as,[bi noʊn ɛz],以......著称,"These rivers and river systems are known as ""exogenous "" because their sources lie outside the arid zone"
be liable for,[bi ˈlaɪəbəl fər],应对......负责任,
be liable to,[bi ˈlaɪəbəl tɪ],易于......的；易患......病的,
be likely to,[bi ˈlaɪkli tɪ],很可能（做）,"According to the professor, what is the best way to create work that is likely to be chosen for a show?"
be limited to,[bi ˈlɪmɪtɪd tɪ],限于；限制在,Students are limited to two summer courses
be located in,[bi ˈloʊˌkeɪtəd ɪn],位于,"The disadvantage of using waterpower is that streams do not necessarily flow in places  that are the most suitable for factories, which explains why so many water-powered  grain and textile mills were located in undesirable places"
be locked in,[bi lɑkt ɪn], 锁住；困在,
be locked up,[bi lɑkt əp],被锁住；被关起来；被冻结,
be loyal to,[bi lɔɪəl tɪ],对......忠城,
be made (up) of,[bi meɪd (əp) əv],由......组成,
be made by,[bi meɪd baɪ],由（某人）制成,Outsider Art is a term used to describe art that is made by people who choose to live and work outside society
be made from,[bi meɪd frəm],由（某物）制成,Wooden statues were made from a single piece of wood
be meant to do sth.,[bi mɛnt tɪ du sth*.],按道理应该做某事,
be named after,[bi neɪmd ˈæftər],以......命名,To show how two centers were named after presidents who supported the arts
be native to,[bi ˈneɪtɪv tɪ],原产于......,It is native to lowlands and marshes
be necessary to,[bi ˈnɛsəˌsɛri tɪ],对......有必要,"To use data from one or two studies on infants' perceptual abilities, it is necessary to use techniques that will provide conclusive evidence"
be obliged to do sth.,[bi əˈblaɪʤd tɪ du sth*.],不得不做某事；有务做某事；被迫做某事,"[B] Although early colonizers of the islands probably came from agriculture-based societies,  they were obliged to adopt an economy based on fishing"
be obsessed with,[bi əbˈsɛst wɪθ],痴迷于；迷恋,
be occupied by,[bi ˈɑkjəˌpaɪd baɪ],被......占据,
be of relevance to,[bi əv ˈrɛləvəns tɪ],和......相关,
be of use,[bi əv juz],有用的,
be opposed to,[bi əˈpoʊzd tɪ],反对,
be optimistic about,[bi ˌɑptɪˈmɪstɪk əˈbaʊt],对......乐观,
be partial to,[bi ˈpɑrʃəl tɪ],偏爱；偏心,
be perceived as,[bi pərˈsivd ɛz],被认为是,
be plugged with,[bi pləgd wɪθ],充满；塞满,
be popular with,[bi ˈpɑpjələr wɪθ],受......欢迎,
be proficient in,[bi prɑˈfɪʃənt ɪn],精通,
be prone to,[bi proʊn tɪ],易于......,
be proud of,[bi praʊd əv],为......感到骄傲,
be ready for,[bi ˈrɛdi fər],为......做准备,
be ready to do sth.,[bi ˈrɛdi tɪ du sth*.],愿意做某事；准备好做某事,
be referred to as,[bi rɪˈfərd tɪ ɛz],被称为,
be regarded as,[bi rɪˈgɑrdɪd ɛz],被认为是,
be related to,[bi rɪˈleɪtɪd tɪ],与.........有关,"Thus, the paintings are consistent with the idea that the art is related to the importance of hunting in the economy of Upper Paleolithic people"
be relative to,[bi ˈrɛlətɪv tɪ],相对于,
be relevant to,[bi ˈrɛləvənt tɪ],与......相关,
be reluctant to do sth.,[bi rɪˈləktənt tɪ du sth*.],不愿做某事,Customers often are reluctant to shar e their opinions
be resistant to,[bi rɪˈzɪstənt tɪ],抵抗......的；对......有抵抗力的,To give examples of two companies that were resistant to trying MBWA
be responsible for,[bi riˈspɑnsəbəl fər],对......负责；是的原因,It is responsible for the appearance of seemingly irrelevant behavior
be restricted to,[bi riˈstrɪktɪd tɪ],被限制于,
be rich/abundant in,[bi rich/abundant* ɪn],富有；富于,
be rigorous with,[bi ˈrɪgərəs wɪθ],对......严苛,
be safe from,[bi seɪf frəm],免受......的伤害,
be scheduled for,[bi ˈskɛʤʊld fər],定在某时（进行）；预定于,
be sensitive to,[bi ˈsɛnsɪtɪv tɪ],对......敏感,
be sick of,[bi sɪk əv],厌烦,
be similar in,[bi ˈsɪmələr ɪn],在某方面与......相似,
be similar to,[bi ˈsɪmələr tɪ],与......相似,"The Chaco houses may have been used for residential  purposes, because they are similar to residential  buildings built by other societies in the American  Southwest"
be skeptical of,[bi ˈskɛptɪkəl əv],对......怀疑,
be skillful in,[bi ˈskɪlfəl ɪn],在......方面熟练；善于,
be stuck in,[bi stək ɪn],困住；陷于,
be subject to,[bi ˈsəbʤɪkt tɪ],从属于；遭受；易受......影响,
be sufficient to,[bi səˈfɪʃənt tɪ],足以......,"One detail about the second point is presented with a minor inaccuracy-MaryAnn Campion is described by the lecturer as a niece, not a cousin, of Jane Austen-but overall the writer's coverage of this point is sufficient to achieve the highest score"
be suitable for,[bi ˈsutəbəl fər],适合......的,"Running water was the only source of power that was suitable for the continuous  operation of machines, but to make use of it, factories had to be located where the water  was, regardless of whether such locations made sense otherwise"
be suited to,[bi ˈsutɪd tɪ],适合于；非常适合（做某事）,
be superior to,[bi suˈpɪriər tɪ],比.......优越,To argue that Galileo's telescopes were superior to other lenses available at the time
be supplied with,[bi səˈplaɪd wɪθ],配备,
be supposed to,[bi səˈpoʊzd tɪ],应该,
be sure of,[bi ʃʊr əv],确信；对......有把握,
be susceptible to,[bi səˈsɛptəbəl tɪ],容易受......影响,
be suspicious of,[bi səˈspɪʃəs əv],对......有疑心,
be taken with,[bi ˈteɪkən wɪθ],对......很感兴趣；对......很喜爱,
be tempted to do sth.,[bi ˈtɛmptɪd tɪ du sth*.],受诱惑做某事；试图做某事,
be threatened by,[bi θˈrɛtənd baɪ],被......威胁,
be tired of,[bi taɪərd əv],对......感到厌烦,
be tolerant of,[bi ˈtɑlərənt əv],能够容忍；对......宽容,
be typical of,[bi ˈtɪpɪkəl əv],是......的特征,"Dinosaurs' bones contained Haversian canals, structures that allow for fast bone growth and, again, are typical of endotherms"
be unable to do sth.,[bi əˈneɪbəl tɪ du sth*.],不能做某事,Predators are unable to distinguis h between the begging cheeps of ground-nesting and those of tree-nesting warblers except by the differing frequencies of the calls
be unfamiliar with,[bi ˌənfəˈmɪljər wɪθ],......不了解,
be unlikely to,[bi ənˈlaɪkli tɪ],不大可能,They are unlikely to occur nowadays
be unrelated to,[bi ˌənrɪˈleɪtɪd tɪ],和......无关,She thinks the information he gave is unrelated to the topic
be unsuited to,[bi ənˈsutɪd tɪ],不适合,
be used for,[bi juzd fər],被用于,They were used for the production of paper but not for printing
be used to do sth.,[bi juzd tɪ du sth*.],被用来做某事,A second theory contends that the Chaco structures were used to store food supplies
be used to doing sth.,[bi juzd tɪ duɪŋ sth*.],习惯于做某事,
be vulnerable to,[bi ˈvəlnərəbəl tɪ],易受......的伤害,
be weary of,[bi ˈwɪri əv],对......厌煩；对......厌倦,
be willing to do sth.,[bi ˈwɪlɪŋ tɪ du sth*.],愿意去做某事,
be worth doing sth.,[bi wərθ duɪŋ sth*.],值得做某事,
bear witness to,[bɛr ˈwɪtnəs tɪ],证明；见证,
before long,[ˌbiˈfɔr lɔŋ],不久以后,
behave oneself,[bɪˈheɪv ˌwənˈsɛlf],举止得体；守规矩,
behind one's back,[bɪˈhaɪnd wənz bæk],背着某人；背地里,
behind schedule,[bɪˈhaɪnd ˈskɛʤʊl],晚点,
behind the scenes,[bɪˈhaɪnd ðə sinz],在幕后；不公开的,
believe in,[bɪˈliv ɪn],信仰；信任,
believe it or not,[bɪˈliv ɪt ər nɑt], 信不信由你,
belong to,[bɪˈlɔŋ tɪ], 属于,
benefit from,[ˈbɛnəfɪt frəm],得益于,
beside the point,[ˌbiˈsaɪd ðə pɔɪnt],离题；不相干,
beyond doubt,[bɪɔnd daʊt],无疑,
beyond limits,[bɪɔnd ˈlɪmɪts],超过界限；超越极限,
beyond one's comprehension,[bɪɔnd wənz ˌkɑmpriˈhɛnʃən],超出某人的理解能力,
bid for,[bɪd fər],努力争取；竞标求包（工程）；出价竞买（某物）,
billions of,[ˈbɪljənz əv],数十亿,"So you are asking how does it eat? Well,they have these special organs that collect the hydrogen sulfide and carbon dioxide and then transfer it to another organ, where billions of bacteria live"
blame sb. for sth.,[bleɪm sb*. fər sth*.],因某事责备某人,
biock out,[biock* aʊt], 封闭,
blow over,[bloʊ ˈoʊvər],平息；被淡忘；吹过,
blow up,[bloʊ əp], 爆发；爆炸；放大,
boast of,[boʊst əv],夸耀；炫耀,
boil down to,[bɔɪl daʊn tɪ],意味着；归结为,
bounce back,[baʊns bæk], 反弹；迅速恢复活力,"And then, they analyze the echoes, how the waves bounce back"
break a promise,[breɪk ə ˈprɑməs],违背承诺；失约,
break apart,[breɪk əˈpɑrt],分开,break apart
break away (from),[breɪk əˈweɪ (frəm)],脱离；放弃；逃跑,
break down,[breɪk daʊn],出故障；打倒；分解,"In paragraph 5, why does the author provide theinformation that “A fifteen-speed racing bicycle is more likely to break down than a child ’s tricycle”?"
